id,toxic,severe_toxic,obscene,threat,insult,identity_hate,non-toxic,comment_text
2347a52d875dece2,1,0,1,0,1,1,0,nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger nigger cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt
c50ebc59724d36be,1,0,0,0,1,0,0,brownie ah samir brown terrorist piece shit hoping next batch shipped gitmo join rest sand nigger brethren getting raped broomsticks proves canada take brown turd washes shores wonder country going hell
b6047d2fd101a7f7,1,0,0,0,0,0,0,liars nothing make page worse leave concede trolling
d6cb6b6a8a280d12,1,0,1,0,0,0,0,think ban jackass forever
043352ad3c9aa87b,0,0,0,0,0,0,1,hello settinghawk removed image please use fair use images user pages violation point wikipedia fair use policy let know questions
09954f4c91c75fe4,1,0,0,0,1,0,0,grow silly person disruptive editing reverting disrupting hey qed actually pay attention wikipedia page devoted people surname mckay mckay name exist https en wikipedia org wiki mckay logic qed suggests https en wikipedia org wiki mckay wrong mckay uses uppercase letter k imbecile ask specialist field surnames specifically irish scottish surnames answer
0050cb3bc226f94e,0,0,0,0,0,0,1,heh bit copy wikipedia wikiproject professional wrestling thought look bit tidy better way
0a2e9095d735bbd6,1,0,1,0,1,0,0,fuck lot crazy bastards
5fc7dd11b3d825d3,1,0,0,0,1,0,0,kid rantings immaturity assume older bothered read last retort say nothing new write demonstrating people obsessive compulsive really dumb doorknob continue pray healing forgive bigotry catholic church shalom dude
ef2ce452826d4a35,1,0,1,0,1,0,0,eat dick lucasbfr yo user cool cool know tryin block page fuckin like shit garbage yeah heard rights upload pictures motherfuckers like belong wiipedia way eat dick lucasbfr
19c085fdbd317f35,0,0,0,0,0,0,1,took liberties truth attacks author credibility add back believe took liberties truth need cite another source saying case state opinion source otherwise libeled someone
df9cb4ca34ec096a,1,0,1,0,1,0,0,bobak suck big one probably
4953222edcf06486,1,1,1,0,1,0,0,small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis small penis oh one
588f7ab2797fdbb0,1,0,1,0,1,1,0,ok let say come guys piece shit jews mean admit guys pink floyd play instruments slow nigger works even call play music bunch alarm clocks cashier regirsters know pretentious thing lyrics af songs surrealist poetry sung doom noise pop everyone starts calling genius truth songs meaning take album wall instance sure tells story moral meaning story dont tell purpose songs make think way music slow pink floyd could make fucking think stoned kikes probly one last time pink floyd fucking sucks david fuckmor taste ass
359d2aeb9f4cb602,1,0,1,0,1,0,0,racist piece dirt buckley rest letting hod lipson zionist jew steal technology know p gs
04d884798d42fd46,0,0,0,0,0,0,1,july utc appears resumed editing anonymous ips almost immediately block opened spi case wikipedia sockpuppet investigations noormohammed satya others start tracking blocking socks well
20540945b445f51a,1,0,1,0,1,1,0,mane fuck souja boi nigga dont go hard n paint
47d88bd18c5fc580,1,1,1,0,1,0,0,steve rep yo hood son work billy motherfuckin mayes
8e5f8c1b244a5fd6,1,0,0,0,0,0,0,african black penis size compared white penises needs added imense size black penises compared whites asians would hesitate white proud black africa becuzise stereotype truth
08121cde0a727842,0,0,0,0,0,0,1,items know said somethings items lying honest tell really matter fact editing wiki certain times blocked people tried hack nasty things really sorry incidents take full responsobility incidents p
b2373a924cbad9a8,1,0,1,0,1,0,0,vandalism damn sick tired idiots vandalising page things like omfg dale fucking hot one fucking cares fuck going shit like instant ban stuff like
c971eb8748315083,1,1,1,0,1,0,0,fuck give wikipedia playground message fucking playground shitty articles like may well let us fun revert instead gay auto reverting
31632f6d1f95611c,1,0,0,0,0,0,0,punch x gunshots kills x dea f b c
479826ff5d74ab46,1,1,1,0,1,0,0,hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad hanibal bastard pro assad
cd17f343357ccb72,1,0,1,0,1,0,0,fuck invitation reckon need chill fuck innit
dfcbc25dd0c0bd11,0,0,1,0,1,0,0,really quite jerk know see page lot people like well good
0a6bcaa7805c2b4a,0,0,0,0,0,0,1,note accounts reading comment saying roccodrift using main account rather using account segregate agenda driven edits thought clarify indeffed almost year best remember edit warring problems kept getting escalating block lengths started socking evade blocks led indef anyway whether someone else think main charge block evasion sock puppetry
15ed7a0b5e1ddd0f,0,0,0,0,0,0,1,must object quite strongly removal bolded text sentence furthermore intelligent design neither observable repeatable critics argue violates scientific requirement falsifiability accurate statement entirety contain weasal words understand purpose removing text willing hear explanation must also object edit summary accused trying trick reverting edits best knowledge never interacted never reverted edits claim somehow trying trick nothing short ludicrous suggest apology order addition explanation tropics
